Date,Open,High,Low,Close,Volume
2009-11-23,54163.23880445864,54164.401165008545,53965.30548660271,53976.95097430423,3.0
2009-11-24,54032.580711364746,54553.62331362907,54043.576068878174,53962.64911079407,26.0
2009-11-25,55060.291408142075,55060.291408142075,54585.53411497502,54609.26813111873,205513.0
2009-11-26,55060.291408142075,55060.291408142075,54585.53411497502,54609.26813111873,0.0
2009-11-27,55572.25580654293,56242.673358917236,52493.144728164654,54541.58862777706,112015.0
2009-11-28,55572.25580654293,56242.673358917236,52493.144728164654,54541.58862777706,0.0
2009-11-29,55572.25580654293,56242.673358917236,52493.144728164654,54541.58862777706,0.0
2009-11-30,54927.887492901646,55104.78548859246,53931.675657592714,54871.54288203735,14549.0
2009-12-01,54866.89821624756,55901.493179916404,54213.598205566406,55431.99443985289,3787.0
2009-12-02,55307.18109534914,56427.943206191994,55197.28352276608,55994.40092468262,2145.0
2009-12-03,56271.600929260254,56739.39638098143,55411.598876953125,56000.401123046875,1530.0
2009-12-04,55558.80224609375,56064.02115903329,52762.0,53902.720687524416,4288.0
2009-12-05,55558.80224609375,56064.02115903329,52762.0,53902.720687524416,0.0
2009-12-06,55558.80224609375,56064.02115903329,52762.0,53902.720687524416,0.0
2009-12-07,53423.2406396484,54318.12696647644,52440.248987274244,54060.87059476925,3669.0
2009-12-08,53879.64426612854,54662.43996724859,52290.44098621514,53275.05271114502,784.0
2009-12-09,52692.32771076355,53736.948249816895,51912.78219413757,52129.97219916992,2256.0
2009-12-10,52376.567190710455,53029.205762268044,52202.49907520134,52365.31208064873,344.0
2009-12-11,52690.9380915435,53192.66606925661,51622.21019460447,52021.87685633544,912.0
2009-12-12,52690.9380915435,53192.66606925661,51622.21019460447,52021.87685633544,0.0
2009-12-13,52690.9380915435,53192.66606925661,51622.21019460447,52021.87685633544,0.0
2009-12-14,52203.122689263895,52710.625,51794.15802383423,52422.16585598141,230.0
2009-12-15,52636.83751325682,52725.93197175907,51786.74448539736,52436.28266218258,242.0
2009-12-16,52587.07339076232,53295.0,52273.53842646489,52900.67542076111,205.0
2009-12-17,53262.38982582092,53602.55720901489,51125.35955448914,51873.50472225342,422.0
2009-12-18,52060.97672237549,52314.02953930665,51248.598205346614,51877.69369735103,404.0
2009-12-19,52060.97672237549,52314.02953930665,51248.598205346614,51877.69369735103,0.0
2009-12-20,52060.97672237549,52314.02953930665,51248.598205346614,51877.69369735103,0.0
2009-12-21,51158.46637077024,52428.92307885736,50943.633715051226,51284.43921217043,248.0
2009-12-22,51279.75855510868,51443.91653602291,50213.249015808105,50822.62836456299,480.0
2009-12-23,51164.25605207216,51334.548352252226,50446.79901123047,51111.777282714844,168.0
2009-12-24,51051.0,51694.883789657615,50941.801666259766,51506.26554580685,127.0
2009-12-25,51051.0,51694.883789657615,50941.801666259766,51506.26554580685,0.0
2009-12-26,51051.0,51694.883789657615,50941.801666259766,51506.26554580685,0.0
2009-12-27,51051.0,51694.883789657615,50941.801666259766,51506.26554580685,0.0
2009-12-28,51521.33637534175,51740.04488796694,51225.06310943607,51429.43857666012,350.0
2009-12-29,50955.65083694458,51616.15234146733,50955.65083694458,51076.321506500244,1038.0
2009-12-30,50839.88603401184,51305.87968865968,50499.0,50754.75,399.0
2009-12-31,50926.79772949219,51643.80634111026,50761.60166931152,50817.2794055175,149.0
2010-01-01,50926.79772949219,51643.80634111026,50761.60166931152,50817.2794055175,0.0
2010-01-02,50926.79772949219,51643.80634111026,50761.60166931152,50817.2794055175,0.0
2010-01-03,50926.79772949219,51643.80634111026,50761.60166931152,50817.2794055175,0.0
2010-01-04,52095.995406311005,52310.405960876495,50711.25170277711,51736.09332738351,184.0
2010-01-05,51754.60965674138,52143.429971694946,51388.121395111084,51566.76967976382,53.0
2010-01-06,52419.512974728364,52608.25409277342,51215.988623580895,51933.35050280765,363.0
2010-01-07,51825.72550764773,51984.35881264042,51444.08985922858,51769.07137335511,56.0
2010-01-08,52002.07905652467,52209.2305445252,51063.763797827065,51808.58714893181,54.0
2010-01-09,52002.07905652467,52209.2305445252,51063.763797827065,51808.58714893181,0.0
2010-01-10,52002.07905652467,52209.2305445252,51063.763797827065,51808.58714893181,0.0
2010-01-11,52661.782563049346,53142.315056640655,51689.888511657715,52193.45035178214,177.0
2010-01-12,51204.64923664555,52895.60870861821,51127.53731162101,51498.161348172,51.0
2010-01-13,51840.29634840088,51978.93902410893,50952.81200790405,51692.56313142087,58.0
2010-01-14,51719.854820251465,52330.96147565916,51457.44135375973,52060.282373797614,81.0
2010-01-15,51613.76831362303,51924.45500718383,51290.97752060555,51761.97076820675,50.0
2010-01-16,51613.76831362303,51924.45500718383,51290.97752060555,51761.97076820675,0.0
2010-01-17,51613.76831362303,51924.45500718383,51290.97752060555,51761.97076820675,0.0
2010-01-18,51613.76831362303,51924.45500718383,51290.97752060555,51761.97076820675,0.0
2010-01-19,52013.62692807615,52309.94700243231,51494.27413749695,52252.96287439577,22.0
2010-01-20,51501.06015874632,52251.694034576416,50862.13826989755,51297.05368580017,28.0
2010-01-21,50854.31638179626,51086.75817489624,49999.83922940679,50843.2912331298,99.0
2010-01-22,50220.83321005851,50731.261029827874,49848.32386779785,50346.088877661154,58.0
2010-01-23,50220.83321005851,50731.261029827874,49848.32386779785,50346.088877661154,0.0
2010-01-24,50220.83321005851,50731.261029827874,49848.32386779785,50346.088877661154,0.0
2010-01-25,50543.479417724535,50639.854205908254,50453.67221958004,50464.622380835004,8.0
2010-01-26,50451.79885024717,50451.79885024717,50336.51985026244,50336.51985026244,4.0
2010-01-27,49717.57185603026,50476.65270045167,49717.57185603026,50227.24119123537,206694.0
2010-01-28,50384.72352474369,50838.28503038641,49571.104270813055,50222.691205493174,101168.0
2010-01-29,50287.57953643799,50634.93626928702,49532.30054092407,49924.13353729248,11456.0
2010-01-30,50287.57953643799,50634.93626928702,49532.30054092407,49924.13353729248,0.0
2010-01-31,50287.57953643799,50634.93626928702,49532.30054092407,49924.13353729248,0.0
2010-02-01,49831.93753814697,51406.40392204281,49638.32819082029,51115.83867182303,2452.0
2010-02-02,51722.210318157915,51784.31337547302,50719.21607025154,51512.139420471154,3326.0
2010-02-03,51469.62281356193,51889.38647239376,50884.74057098385,51013.26281646732,853.0
2010-02-04,51026.70135498047,51378.757697287016,48682.23129272461,49093.504155517556,1426.0
2010-02-05,48622.15878033452,49952.375,48298.68878674321,49053.560599762015,1956.0
2010-02-06,48622.15878033452,49952.375,48298.68878674321,49053.560599762015,0.0
2010-02-07,48622.15878033452,49952.375,48298.68878674321,49053.560599762015,0.0
2010-02-08,49808.68321210332,50308.11237699585,49534.25469885254,49778.843743560836,549.0
2010-02-09,50394.94154318236,50643.010330200195,49317.20721856691,49948.110077697784,387.0
2010-02-10,49906.36360852048,50425.747843875084,49283.95564071648,49893.45289168693,640.0
2010-02-11,50055.05092700198,51023.92502841493,49830.39471702883,50770.879403991625,1491.0
2010-02-12,50556.068367004395,50786.73536682129,50014.179518396035,50552.80166244507,197.0
2010-02-13,50556.068367004395,50786.73536682129,50014.179518396035,50552.80166244507,0.0
2010-02-14,50556.068367004395,50786.73536682129,50014.179518396035,50552.80166244507,0.0
2010-02-15,50556.068367004395,50786.73536682129,50014.179518396035,50552.80166244507,0.0
2010-02-16,51866.12706308905,51986.562842407264,50228.55262249755,51465.41573274229,928.0
2010-02-17,51474.60948753357,52031.33517456055,50935.575845718384,51505.955350875854,1083.0
2010-02-18,51436.943351745605,52081.24485681765,50645.6080082031,51584.51931762695,989.0
2010-02-19,51736.78356854245,52337.327058990486,50740.15507586673,51781.63659707643,137.0
2010-02-20,51736.78356854245,52337.327058990486,50740.15507586673,51781.63659707643,0.0
2010-02-21,51736.78356854245,52337.327058990486,50740.15507586673,51781.63659707643,0.0
2010-02-22,51461.08483726811,52145.63147132564,51126.60152435303,51290.857176818885,124.0
2010-02-23,51588.84410607908,51741.50839969795,50789.06237257691,51019.72305705864,152.0
2010-02-24,50732.863706588745,50809.6183719635,50667.07220077515,50754.79002571106,751.0
2010-02-25,51277.84666552115,51517.99818021245,50393.74137959909,51291.141415557824,386.0
2010-02-26,51244.84141632076,51794.0652257232,50802.123930053785,51329.97394760139,382.0
2010-02-27,51244.84141632076,51794.0652257232,50802.123930053785,51329.97394760139,0.0
2010-02-28,51244.84141632076,51794.0652257232,50802.123930053785,51329.97394760139,0.0
2010-03-01,51451.98297077324,51757.73445952451,51167.693751269486,51418.80224609375,184.0
2010-03-02,52297.401123046875,52420.49374833377,51087.90178561397,52329.23418494873,155.0
2010-03-03,52596.19321304932,52702.05986022949,51628.69681430049,52049.98190406803,170.0
2010-03-04,51589.92802383425,52266.432556152344,51407.728026886005,51725.83881115727,118.0
2010-03-05,51826.31615209952,51979.51658288576,51519.92394836433,51576.66308502201,129.0
2010-03-06,51826.31615209952,51979.51658288576,51519.92394836433,51576.66308502201,0.0
2010-03-07,51826.31615209952,51979.51658288576,51519.92394836433,51576.66308502201,0.0
2010-03-08,51247.39557226561,51247.39557226561,50986.71784050297,51011.440606079064,17.0
2010-03-09,51059.97534942627,51319.59306335449,50610.42802545475,51107.09914398193,27.0
2010-03-10,50537.837044280954,51418.299682357814,50087.22610473633,50194.4217337342,21.0
2010-03-11,50203.481521606445,50544.74403381348,50203.481521606445,50358.600845336914,46.0
2010-03-12,50063.17584037781,50864.04962283326,49900.26434118347,50116.04821014404,135.0
2010-03-13,50063.17584037781,50864.04962283326,49900.26434118347,50116.04821014404,0.0
2010-03-14,50063.17584037781,50864.04962283326,49900.26434118347,50116.04821014404,0.0
2010-03-15,50279.83990330808,50561.253857849166,50111.49952082522,50346.14320384525,21.0
2010-03-16,51130.79606702272,51383.30931472778,50587.15431976318,50936.65509875491,66.0
2010-03-17,51018.359313964844,51422.13197280886,50611.860511779785,50894.71862792969,29.0
2010-03-18,51063.32848005369,51346.48048537597,50777.98037309572,51172.68642004393,86.0
2010-03-19,50264.88643225096,50395.55966892699,50109.85110473633,50109.85110473633,54.0
2010-03-20,50264.88643225096,50395.55966892699,50109.85110473633,50109.85110473633,0.0
2010-03-21,50264.88643225096,50395.55966892699,50109.85110473633,50109.85110473633,0.0
2010-03-22,49763.116321298294,50111.591719390824,49763.116321298294,49985.17456213385,71.0
2010-03-23,50251.1810131073,50319.59831619263,50098.90168380737,50098.90168380737,16.0
2010-03-24,49349.50289256591,49844.02651374508,49208.971698760986,49422.4405526733,9.0
2010-03-25,49633.710248892196,49936.38860221859,49336.17944137566,49704.73424512334,8.0
2010-03-26,50227.84623319097,50274.22242895514,49788.375966827385,49810.46047131345,5.0
2010-03-27,50227.84623319097,50274.22242895514,49788.375966827385,49810.46047131345,0.0
2010-03-28,50227.84623319097,50274.22242895514,49788.375966827385,49810.46047131345,0.0
2010-03-29,50224.423386413604,50224.423386413604,49730.34020352177,49741.44134040829,158733.0
2010-03-30,49834.406457052566,50241.87211161805,49428.377231994644,49636.22848320007,56533.0
2010-03-31,49727.74891925044,50531.674746032804,49369.59915924072,49875.84133811947,5950.0
2010-04-01,50329.09913066402,50529.977897863835,49552.869346817024,50179.45719436649,2696.0
2010-04-02,50329.09913066402,50529.977897863835,49552.869346817024,50179.45719436649,0.0
2010-04-03,50329.09913066402,50529.977897863835,49552.869346817024,50179.45719436649,0.0
2010-04-04,50329.09913066402,50529.977897863835,49552.869346817024,50179.45719436649,0.0
2010-04-05,50380.04850689694,50873.838500183076,49656.367253402714,50255.44577447511,567.0
2010-04-06,50162.2908562012,51013.90647125244,49780.516006271355,50330.33309068298,2490.0
2010-04-07,51092.984340866096,51394.97587966919,50202.494781951886,51162.12392623909,1342.0
2010-04-08,51224.50564017333,51496.2875996856,50724.96017456055,51088.5460107727,254.0
2010-04-09,51483.173094650265,51763.71257031243,50760.05877113342,51227.72968266299,505.0
2010-04-10,51483.173094650265,51763.71257031243,50760.05877113342,51227.72968266299,0.0
2010-04-11,51483.173094650265,51763.71257031243,50760.05877113342,51227.72968266299,0.0
2010-04-12,51249.78968212893,52024.00507354736,50940.94968960574,51505.34309472656,483.0
2010-04-13,51216.60218764655,51688.97411727905,50826.54930114746,51389.519556420855,278.0
2010-04-14,51318.20185852051,51389.04557731934,50846.19860019535,51239.38893890381,162.0
2010-04-15,51173.0739402771,51593.70588000491,50885.70894622803,51363.11189913936,179.0
2010-04-16,50326.73020291142,51712.80212402344,50008.89897741703,50358.54646557011,483.0
2010-04-17,50326.73020291142,51712.80212402344,50008.89897741703,50358.54646557011,0.0
2010-04-18,50326.73020291142,51712.80212402344,50008.89897741703,50358.54646557011,0.0
2010-04-19,50309.79233676754,50871.5775279114,49813.4328918457,50775.22414353024,145.0
2010-04-20,50927.3004377014,51249.34531829227,50427.039306640625,50542.45222131349,80.0
2010-04-21,50957.11505941767,51241.69845581055,50519.914407421835,50980.079584045336,68.0
2010-04-22,50718.1239109803,51042.99203491211,50331.840645751916,50763.81260121148,213.0
2010-04-23,51370.60303260805,51419.609253723174,51070.79897439573,51070.79897439573,40.0
2010-04-24,51370.60303260805,51419.609253723174,51070.79897439573,51070.79897439573,0.0
2010-04-25,51370.60303260805,51419.609253723174,51070.79897439573,51070.79897439573,0.0
2010-04-26,51380.82898080442,51535.12160489196,50949.451080322266,51042.375,108.0
2010-04-27,51011.40216064453,52061.02825769037,50825.548919677734,51637.56371589657,213.0
2010-04-28,52038.52021361701,52425.046906289645,52038.52021361701,52122.85217285156,299.0
2010-04-29,52157.37637670897,52282.36510546878,51723.504959106445,51935.381976623554,166.0
2010-04-30,52538.051453292836,52591.47871458437,51735.058250427246,52219.423919677734,146.0
2010-05-01,52538.051453292836,52591.47871458437,51735.058250427246,52219.423919677734,0.0
2010-05-02,52538.051453292836,52591.47871458437,51735.058250427246,52219.423919677734,0.0
2010-05-03,52115.33195802616,52954.18572425842,52057.85179859307,52511.87963668816,90.0
2010-05-04,51885.84069915768,53195.99317904655,51872.52395065315,52061.12802078249,94.0
2010-05-05,52328.42801620485,52944.566007690504,51642.356940307654,52680.80711273197,98.0
2010-05-06,53788.68545347592,55033.87378179934,52844.94548231503,54411.07401406858,79.0
2010-05-07,55006.598892211914,55355.35482174065,54234.84071441647,54955.77911376953,112.0
2010-05-08,55006.598892211914,55355.35482174065,54234.84071441647,54955.77911376953,0.0
2010-05-09,55006.598892211914,55355.35482174065,54234.84071441647,54955.77911376953,0.0
2010-05-10,54519.767429638654,54674.18973598629,53216.697814941406,53733.506878979504,118.0
2010-05-11,54606.38538850099,55889.88669395447,53782.74508666992,54883.30414595036,201.0
2010-05-12,55909.07288905326,56541.24076080322,55145.87121766666,55859.3637532806,213.0
2010-05-13,55724.385956604034,55973.59924316406,55211.63399327081,55222.27250683587,37.0
2010-05-14,55159.35541159054,55552.12304483028,55159.35541159054,55539.85110473633,99.0
2010-05-15,55159.35541159054,55552.12304483028,55159.35541159054,55539.85110473633,0.0
2010-05-16,55159.35541159054,55552.12304483028,55159.35541159054,55539.85110473633,0.0
2010-05-17,55757.49407839961,56564.674240933266,55391.28867077641,55894.72322708741,49.0
2010-05-18,55284.65247481689,55551.447255889885,54912.68870254513,55323.51189219672,73.0
2010-05-19,54346.78052349854,55334.252247821074,54346.78052349854,55185.17725087283,75.0
2010-05-20,54963.07024572138,55797.695631677285,54488.2820277405,55517.776275909506,297.0
2010-05-21,54952.21769114677,55645.88084173575,54952.21769114677,55161.48944797367,177.0
2010-05-22,54952.21769114677,55645.88084173575,54952.21769114677,55161.48944797367,0.0
2010-05-23,54952.21769114677,55645.88084173575,54952.21769114677,55161.48944797367,0.0
2010-05-24,56010.7098165527,56132.47884237673,55619.144457061775,55881.78192507941,14.0
2010-05-25,56069.02193057258,57275.999450683594,55966.03649908444,56871.54577005003,9.0
2010-05-26,57607.48576295469,57732.456445550546,57146.430448455736,57146.430448455736,237497.0
2010-05-27,57092.878336294554,57413.28303718567,56292.182059783954,56619.97061999515,109434.0
2010-05-28,56549.89061816409,56804.04824420158,55610.92795326235,56124.856814422645,12895.0
2010-05-29,56549.89061816409,56804.04824420158,55610.92795326235,56124.856814422645,0.0
2010-05-30,56549.89061816409,56804.04824420158,55610.92795326235,56124.856814422645,0.0
2010-05-31,56549.89061816409,56804.04824420158,55610.92795326235,56124.856814422645,0.0
2010-06-01,56779.282756738365,57958.75400912482,56060.73373024911,57667.2609232422,4547.0
2010-06-02,57469.508874011226,57943.5688692322,56777.75678924564,57124.077926178,2799.0
2010-06-03,56765.935740829445,57503.519439697266,55786.45091629028,56185.95227050781,1552.0
2010-06-04,56153.398864746094,57197.708381481934,55655.851135253906,56991.1304542236,1070.0
2010-06-05,56153.398864746094,57197.708381481934,55655.851135253906,56991.1304542236,0.0
2010-06-06,56153.398864746094,57197.708381481934,55655.851135253906,56991.1304542236,0.0
2010-06-07,58083.514726297,58998.779584808275,56662.69110870361,57986.85041928105,859.0
2010-06-08,58449.822273254395,59011.47318675229,57768.22155195614,58256.52227783203,763.0
2010-06-09,57928.71226501465,58368.74494250491,57189.59906768799,57506.08668708801,446.0
2010-06-10,57707.37197863776,58060.844623565674,56805.92385864258,57072.402282714844,488.0
2010-06-11,57451.07614135742,57668.240731201135,56892.778884887695,57451.07614135742,481.0
2010-06-12,57451.07614135742,57668.240731201135,56892.778884887695,57451.07614135742,0.0
2010-06-13,57451.07614135742,57668.240731201135,56892.778884887695,57451.07614135742,0.0
2010-06-14,57282.45595312491,57727.34097051993,56501.27959243767,56761.12413223274,989.0
2010-06-15,56728.64073272701,57776.81867980957,56719.36299804691,57220.47961608879,251.0
2010-06-16,57039.524141388014,57344.387214639224,56889.54750960693,57051.81507853698,318.0
2010-06-17,57265.29994477844,58338.79319789121,56870.45231352234,57497.27519035339,266.0
2010-06-18,57506.49093989562,58344.375,57146.058119046036,57843.767643249594,130.0
2010-06-19,57506.49093989562,58344.375,57146.058119046036,57843.767643249594,0.0
2010-06-20,57506.49093989562,58344.375,57146.058119046036,57843.767643249594,0.0
2010-06-21,57812.73912833864,58152.97745559085,56105.28112792969,56604.69958134461,219.0
2010-06-22,56725.42611694336,57526.72642244864,56368.57388305664,57060.199691116344,172.0
2010-06-23,56784.07968836976,57707.89313649293,56461.93968516542,56953.71575637814,100.0
2010-06-24,57096.95350476075,58158.96212910768,56821.414492126554,57616.827909469604,253.0
2010-06-25,58093.72379205935,58569.02680064086,57396.75464431755,57955.174169616774,159.0
2010-06-26,58093.72379205935,58569.02680064086,57396.75464431755,57955.174169616774,0.0
2010-06-27,58093.72379205935,58569.02680064086,57396.75464431755,57955.174169616774,0.0
2010-06-28,57400.47545249015,57400.47545249015,57043.871372619644,57081.01585968025,351.0
2010-06-29,57256.1981048584,58014.50946807861,56633.848125457764,57641.21981048584,417.0
2010-06-30,57884.61059951782,58141.45720068365,57380.40286257025,57791.20190048218,73.0
2010-07-01,56307.675372613594,58044.93065722659,55828.57316207886,55984.3850820465,50.0
2010-07-02,55949.1987703247,56676.2235100586,55879.23008898925,56216.546794830356,169.0
2010-07-03,55949.1987703247,56676.2235100586,55879.23008898925,56216.546794830356,0.0
2010-07-04,55949.1987703247,56676.2235100586,55879.23008898925,56216.546794830356,0.0
2010-07-05,55949.1987703247,56676.2235100586,55879.23008898925,56216.546794830356,0.0
2010-07-06,56414.71745536197,56843.11783684697,55477.29818344116,55677.68045227043,52.0
2010-07-07,55854.75703338627,56507.99639767455,55854.75703338627,56274.269768218976,18.0
2010-07-08,56142.813204803504,56494.93821052555,55480.84909255989,55784.0741024781,93.0
2010-07-09,56681.855594238266,56841.180740356445,55591.40054702759,56270.59141796874,22.0
2010-07-10,56681.855594238266,56841.180740356445,55591.40054702759,56270.59141796874,0.0
2010-07-11,56681.855594238266,56841.180740356445,55591.40054702759,56270.59141796874,0.0
2010-07-12,55919.61413383484,56159.31504821777,55862.08573150635,55922.00981712341,45.0
2010-07-13,56600.44912918098,57136.23371113278,55921.27957336418,56309.255080978386,53.0
2010-07-14,56646.45474243164,56730.58542269282,55993.365290966816,56236.88043395989,54.0
2010-07-15,56297.45701889042,56508.878201446496,56104.161207138095,56116.24478767393,32.0
2010-07-16,55263.38584899902,55726.70512390137,55263.38584899902,55479.60090637207,46.0
2010-07-17,55263.38584899902,55726.70512390137,55263.38584899902,55479.60090637207,0.0
2010-07-18,55263.38584899902,55726.70512390137,55263.38584899902,55479.60090637207,0.0
2010-07-19,55268.1072572479,55708.80959787592,54374.40216064453,54464.55092982482,4.0
2010-07-20,54916.23518180847,56510.46367263794,54916.23518180847,56298.375,8.0
2010-07-21,56422.25702575687,56559.57317733765,55735.58548947144,56088.610487182625,24.0
2010-07-22,56296.09518241882,56630.59817504883,56184.57824194338,56236.32109451294,79.0
2010-07-23,55976.29996733088,56490.01812960813,55688.87589047849,55691.2499855347,32.0
2010-07-24,55976.29996733088,56490.01812960813,55688.87589047849,55691.2499855347,0.0
2010-07-25,55976.29996733088,56490.01812960813,55688.87589047849,55691.2499855347,0.0
2010-07-26,55530.01837539673,55663.70066070557,55376.23162460327,55651.86813354492,37.0
2010-07-27,54478.10787963867,54478.10787963867,54012.59580230713,54018.38262176514,29.0
2010-07-28,54130.33895777585,54295.11820471194,54016.62025115965,54179.07554632565,206828.0
2010-07-29,54337.822681549005,54630.86593444832,53821.6136159515,54283.86406457517,54384.0
2010-07-30,54274.568661926314,55132.45705703739,54044.098220825195,54783.61045758054,5466.0
2010-07-31,54274.568661926314,55132.45705703739,54044.098220825195,54783.61045758054,0.0
2010-08-01,54274.568661926314,55132.45705703739,54044.098220825195,54783.61045758054,0.0
2010-08-02,54909.762938537635,55299.524084167555,54139.572819418274,54540.54180588992,2504.0
2010-08-03,54623.49683255609,55042.768226623535,54383.84147644043,54670.90139450692,598.0
2010-08-04,54688.43044082634,55698.89908218384,54603.01850264892,55062.98938049935,1068.0
2010-08-05,55071.19775390625,55467.62725830078,54740.0,55071.19775390625,214.0
2010-08-06,55411.966330490075,55917.92407608032,54924.03815559391,55423.79123061523,347.0
2010-08-07,55411.966330490075,55917.92407608032,54924.03815559391,55423.79123061523,0.0
2010-08-08,55411.966330490075,55917.92407608032,54924.03815559391,55423.79123061523,0.0
2010-08-09,55416.15886483155,55812.37805366516,55118.812595489435,55181.76857581176,658.0
2010-08-10,55118.50029144902,56005.72779083252,54878.89694595337,55118.50029144902,713.0
2010-08-11,55456.22664451599,56417.2229309082,55247.83163833618,55456.22664451599,351.0
2010-08-12,56597.53446026612,57164.96351623535,55861.41018295288,56597.53446026612,289.0
2010-08-13,56814.798900207505,56857.320215682965,56551.16674425965,56747.97902810667,138.0
2010-08-14,56814.798900207505,56857.320215682965,56551.16674425965,56747.97902810667,0.0
2010-08-15,56814.798900207505,56857.320215682965,56551.16674425965,56747.97902810667,0.0
2010-08-16,57095.98398208618,57446.754453399684,56792.90199279785,57095.98398208618,252.0
2010-08-17,57261.365013232455,57337.99232778931,56968.631103515625,57261.365013232455,84.0
2010-08-18,57313.85742575675,57503.40116876224,56543.21440887451,57313.85742575675,169.0
2010-08-19,57073.12194329221,57545.925024462864,56841.83194619138,57418.58445086051,46.0
2010-08-20,56890.53743369132,57606.28147170413,56695.83609008789,56890.53743369132,236.0
2010-08-21,56890.53743369132,57606.28147170413,56695.83609008789,56890.53743369132,0.0
2010-08-22,56890.53743369132,57606.28147170413,56695.83609008789,56890.53743369132,0.0
2010-08-23,57183.3584346436,57411.7495029266,56938.22681611637,57183.3584346436,56.0
2010-08-24,57356.305335259996,57995.53335571289,56411.07416725159,57356.305335259996,300.0
2010-08-25,58080.49311828613,58335.23223522026,57633.68096685782,58080.49311828613,298.0
2010-08-26,57906.906701611355,58308.28421018366,57709.08079147339,57906.906701611355,104.0
2010-08-27,57829.96577453613,58027.73030090332,57829.96577453613,57829.96577453613,573.0
2010-08-28,57829.96577453613,58027.73030090332,57829.96577453613,57829.96577453613,0.0
2010-08-29,57829.96577453613,58027.73030090332,57829.96577453613,57829.96577453613,0.0
2010-08-30,57899.99189400021,58094.64852352906,57714.18056488037,57899.99189400021,128.0
2010-08-31,58511.5695601441,58850.490150677506,57794.41035461426,58511.5695601441,124.0
2010-09-01,58610.998544152826,58987.22254317626,58117.159784350544,58610.998544152826,41.0
2010-09-02,58382.47690963745,58664.59656715393,58105.53923507687,58382.47690963745,100.0
2010-09-03,58212.71581848152,58350.12857556157,57620.31814575195,58212.71581848152,3.0
2010-09-04,58212.71581848152,58350.12857556157,57620.31814575195,58212.71581848152,0.0
2010-09-05,58212.71581848152,58350.12857556157,57620.31814575195,58212.71581848152,0.0
2010-09-06,58212.71581848152,58350.12857556157,57620.31814575195,58212.71581848152,0.0
2010-09-07,58480.79778505862,58959.94403839111,58397.07211303711,58480.79778505862,7.0
2010-09-08,58586.29466925049,59008.86367507931,58343.54772949219,58586.29466925049,27.0
2010-09-09,58096.33327947697,58545.926696777344,57605.5629160339,58096.33327947697,9.0
2010-09-10,57499.63239860535,57667.642557144165,57499.63239860535,57624.085247039795,20.0
2010-09-11,57499.63239860535,57667.642557144165,57499.63239860535,57624.085247039795,0.0
2010-09-12,57499.63239860535,57667.642557144165,57499.63239860535,57624.085247039795,0.0
2010-09-13,57872.24629527284,57872.24629527284,57573.42496095272,57626.963347964454,18.0
2010-09-14,58698.22816145327,59102.98210479738,57844.41303924564,58698.22816145327,87.0
2010-09-15,58440.92210046388,58969.512523773126,58297.8892288208,58445.53497393802,34.0
2010-09-16,58761.7820983124,59182.02953930665,58471.84493703302,58761.7820983124,37.0
2010-09-17,58805.15692810062,58989.55692199711,58299.28261730354,58805.15692810062,54.0
2010-09-18,58805.15692810062,58989.55692199711,58299.28261730354,58805.15692810062,0.0
2010-09-19,58805.15692810062,58989.55692199711,58299.28261730354,58805.15692810062,0.0
2010-09-20,58677.95989227295,58815.5938873291,58294.26086807251,58677.95989227295,27.0
2010-09-21,58046.88775469968,59108.95549620967,57854.18635586556,58046.88775469968,56.0
2010-09-22,58807.31613684073,58836.98920014035,58611.20519302972,58807.31613684073,17.0
2010-09-23,58965.71988655999,59155.986101623625,58678.0155633972,58965.71988655999,45.0
2010-09-24,58903.20098876953,59154.955696899444,58355.475995819084,58903.20098876953,37.0
2010-09-25,58903.20098876953,59154.955696899444,58355.475995819084,58903.20098876953,0.0
2010-09-26,58903.20098876953,59154.955696899444,58355.475995819084,58903.20098876953,0.0
2010-09-27,58662.70796748344,58662.70796748344,58273.69402491767,58662.70796748344,67.0
2010-09-28,57847.37539291382,59250.78953483887,57847.37539291382,58705.53730181884,25190.0
2010-09-29,58988.47010086058,59158.3149433136,58463.999004364014,58947.924001693726,6745.0
2010-09-30,58252.751065039076,58609.25506284181,57740.276568197645,58445.58238613885,579.0
2010-10-01,58826.45820236206,59320.79818725586,58123.52684020996,58649.36285055848,153.0
2010-10-02,58826.45820236206,59320.79818725586,58123.52684020996,58649.36285055848,0.0
2010-10-03,58826.45820236206,59320.79818725586,58123.52684020996,58649.36285055848,0.0
2010-10-04,58549.65769495536,58875.388445468154,58056.0,58420.8589158752,95.0
2010-10-05,58358.407086868305,60054.45526965335,58292.76308731083,59514.10710670473,197.0
2010-10-06,59456.04095932003,60077.714794158936,59181.124492645264,59780.16313842777,215.0
2010-10-07,59577.18210746767,60537.64624786377,55957.79372525029,58945.0402470245,261.0
2010-10-08,58940.70101737976,60014.587504772935,58419.250202178955,59413.63886734005,80.0
2010-10-09,58940.70101737976,60014.587504772935,58419.250202178955,59413.63886734005,0.0
2010-10-10,58940.70101737976,60014.587504772935,58419.250202178955,59413.63886734005,0.0
2010-10-11,59804.252705679275,60169.257949697785,59404.801025390625,60097.349848642014,79.0
2010-10-12,59748.48590509035,60521.764630499296,59602.09573706053,59695.25065533444,112.0
2010-10-13,60576.82488336181,61362.83979034424,60062.09874051204,60942.75,251.0
